Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
068760,셀트리온제약,KOSDAQ,우량기업부,52800,1,3200,6.45,49600,53000,49600,178823,9290707600,2196669393600,41603587,KSQ,의약품 제조업,고덱스 캡슐 외,2006-02-03,12월,유영호,http://www.celltrionph.com,충청북도
004990,롯데지주,KOSPI,,20450,1,630,3.18,19840,20600,19840,118801,2410517400,2145393896650,104909237,STK,기타 금융업,지주회사,1974-02-16,12월,"신동빈,이동우",http://www.lotte.co.kr,서울특별시
018880,한온시스템,KOSPI,,4000,1,190,4.99,3845,4010,3845,805724,3189355585,2135200000000,533800000,STK,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,공동대표집행임원 2인 - 너달 쿠추카야 - 나가수브라모니 라마찬드란,http://www.hanonsystems.com,대전광역시
403870,HPSP,KOSDAQ GLOBAL,중견기업부,25700,1,500,1.98,25700,25950,25500,345537,8881009800,2133073683200,82998976,KSQ,특수 목적용 기계 제조업,고압 수소 어닐링 장비,2022-07-15,12월,김용운,http://www.thehpsp.com/,경기도
004370,농심,KOSPI,,344500,1,17000,5.19,330000,347500,330000,26915,9246742500,2095470169000,6082642,STK,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,이병학,http://www.nongshim.com,서울특별시
001440,대한전선,KOSPI,,11130,1,1130,11.3,10090,11200,10090,1988451,21401636040,2075158449000,186447300,STK,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,송종민,http://www.taihan.com,경기도
002380,KCC,KOSPI,,232500,1,16000,7.39,216500,233000,216500,24871,5685816000,2066104507500,8886471,STK,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시
278470,에이피알,KOSPI,,54000,1,3500,6.93,50900,54300,50900,572491,30457514600,2058798060000,38125890,STK,기타 화학제품 제조업,"화장품, 피부미용기기 등",2024-02-27,12월,김병훈,http://apr-in.com,서울특별시
065350,신성델타테크,KOSDAQ,우량기업부,74800,1,4000,5.65,71500,75300,71500,270873,20096040800,2055799310400,27483948,KSQ,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",2004-08-06,12월,구본상·이동한(각자 대표이사),http://www.ssdelta.co.kr,경상남도
030000,제일기획,KOSPI,,17860,1,160,0.9,17890,17990,17780,235672,4206314350,2054636278500,115041225,STK,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,김종현,http://www.cheil.co.kr,서울특별시
000880,한화,KOSPI,,27200,1,900,3.42,26300,27900,26300,194842,5304553100,2038877592000,74958735,STK,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",1976-06-24,12월,"김동관, 김승모, 양기원",http://www.hanwhacorp.co.kr,서울특별시
383220,F&F,KOSPI,,53100,1,5800,12.26,48850,53500,48850,128560,6699186000,2034105682500,38307075,STK,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",2021-05-21,12월,김창수,http://www.fnf.co.kr,서울특별시
008930,한미사이언스,KOSPI,,29400,1,1200,4.26,28500,30200,28450,168177,4958833250,2010711570000,68391550,STK,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",1988-06-20,12월,임종훈(단독 대표이사),http://www.hanmiscience.co.kr,경기도
087010,펩트론,KOSDAQ,기술성장기업부,83400,1,5300,6.79,80000,83600,78900,810803,66199248600,1942998990000,23297350,KSQ,기초 의약물질 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
111770,영원무역,KOSPI,,43300,1,1450,3.46,42200,43400,41950,61174,2635339250,1918686564400,44311468,STK,상품 종합 도매업,스포츠의류,2009-07-30,12월,성기학,,서울특별시
018670,SK가스,KOSPI,,207500,1,3500,1.72,204000,209000,202500,5817,1203150500,1915275630000,9230244,STK,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
017800,현대엘리베이,KOSPI,,48900,1,300,0.62,49100,50500,48800,96512,4782493100,1911617626500,39092385,STK,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",1996-07-03,12월,조재천,http://www.hyundaielevator.co.kr,충청북도
052690,한전기술,KOSPI,,49600,2,-350,-0.7,50000,51000,49250,260156,13036807500,1895712000000,38220000,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,2009-12-14,12월,김성암,http://www.kepco-enc.com,경상북도
051600,한전KPS,KOSPI,,41750,1,450,1.09,41500,42250,41100,164143,6845137850,1878750000000,45000000,STK,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링",2007-12-14,12월,김홍연,http://www.kps.co.kr,전라남도
000120,CJ대한통운,KOSPI,,81900,1,2700,3.41,79500,82600,79500,41849,3402832800,1868330973600,22812344,STK,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,"신영수, 민영학 (각자 대표)",http://www.cjlogistics.com,서울특별시
204320,HL만도,KOSPI,,39650,1,1900,5.03,38100,40250,38100,248495,9834757200,1861849808000,46957120,STK,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"조성현, 김현욱 (각자대표)",http://www.mando.com,경기도
012510,더존비즈온,KOSPI,,60200,2,-1300,-2.11,62100,62800,58700,385711,23124648500,1829043596800,30382784,STK,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원특별자치도
028670,팬오션,KOSPI,,3395,1,160,4.95,3235,3420,3235,1471447,4951102625,1814863493240,534569512,STK,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시
005070,코스모신소재,KOSPI,,55600,1,3200,6.11,53000,56100,52800,292800,15891860900,1807598033600,32510756,STK,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도
062040,산일전기,KOSPI,,59100,1,2200,3.87,57500,59300,57300,400227,23390829100,1799311320000,30445200,STK,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","유입, 몰드, 주상, 건식 변압기 등",2024-07-29,12월,박동석,http://www.sanil.co.kr,경기도
002790,아모레G,KOSPI,,21800,1,1150,5.57,20700,22100,20700,148715,3238355800,1797588324000,82458180,STK,기타 화학제품 제조업,지주회사,1973-04-30,12월,"서경배, 이상목",http://www.apgroup.com,서울특별시
041510,에스엠,KOSDAQ,우량기업부,76200,1,2200,2.97,74800,77600,74800,120767,9250965800,1779546377400,23353627,KSQ,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"장철혁, 탁영준",http://smentertainment.com,서울특별시
009420,한올바이오파마,KOSPI,,34000,1,2400,7.59,32100,34550,32100,393886,13133967850,1776181692000,52240638,STK,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,"정승원,박수진(공동대표이사)",http://www.hanall.co.kr,대전광역시
489790,한화인더스트리얼솔루션즈,KOSPI,,34550,1,3000,9.51,31950,34850,31950,974581,32759659350,1744373874500,50488390,STK,기타 금융업,비금융지주회사,2024-09-27,12월,안순홍,http://www.hanwhaindustrialsolutions.com/kr,경기도
